stop_code,stop_id,parent_station,preferred,stop_lat,stop_timezone,stop_name,stop_url,wheelchair_boarding,stop_desc,location_type,stop_lon,zone_id
10,10,,2,43.90333273838791,,Garden Northbound @ Bassett (South stop),,1,,0,-78.94155897953233,
100,100,,2,43.87593224,,McQuay Northbound @ Dundas,,1,,0,-78.961715,
1000,1000,,2,43.87268331,,Glen Northbound @ Medina,,1,,0,-78.855412,
1001,1001,,2,43.87529628,,Northbound @ 825 Glen,,1,,0,-78.856489,
1002,1002,,2,43.875507,,Malaga Westbound @ Oxford,,1,,0,-78.858799,
1003,1003,,1,43.874698,,Malaga Westbound @ Park,,1,,0,-78.862502,
101,101,,2,43.878431,,McQuay Northbound @ Moonstone,,1,,0,-78.96314599999998,
1014,1014,,2,43.87443,,Malaga Eastbound @ Park,,1,,0,-78.863301,
1015,1015,,2,43.875032,,Malaga Eastbound @ Oxford (West side stop),,1,,0,-78.86054799999998,
1016,1016,,2,43.875586,,Malaga Eastbound @ Oxford (East side stop),,1,,0,-78.857982,
1017,1017,,2,43.87507063000001,,Southbound @ 830 Glen,,1,,0,-78.85656,
1018,1018,,2,43.87281378,,Glen Southbound @ Medina,,1,,0,-78.855636,
1019,1019,,2,43.871258,,Glen Southbound @ Porter,,1,,0,-78.854967,
102,102,,2,43.879593,,McQuay Northbound @ Kennett,,1,,0,-78.965224,
1020,1020,,2,43.87253,,Wentworth Eastbound @ Ravine,,1,,0,-78.84718,
1023,1023,,2,43.872059,,Simcoe Southbound @ Ritson,,1,,0,-78.841181,
1024,1024,,2,43.870666,,Simcoe Southbound @ Wellington,,1,,0,-78.8386,
1025,1025,,2,43.86897900000001,,Simcoe Southbound @ Kawartha,,1,,0,-78.835431,
1027,1027,,2,43.863287,,Westbound @ 60 Lakeview Park,,1,,0,-78.82959099999998,
1029,1029,,2,43.861379,,Lakeview Park Westbound @ Ritson,,1,,0,-78.836721,
103,103,,2,43.881326,,McQuay Northbound @ Balsdon,,1,,0,-78.966408,
1030,1030,,2,43.86425,,Valley Westbound @ Ritson,,1,,0,-78.83846,
1032,1032,,2,43.86300700000001,,Phillip Murray Southbound @ Scugog,,1,,0,-78.84441,
1033,1033,,2,43.86144322995122,,Cedar Northbound @ Phillip Murray,,1,,0,-78.84781779532226,
104,104,,2,43.8836627,,McQuay Northbound @ Bonacord,,1,,0,-78.9673866,
1052,1052,,1,43.867405,,Eastbound @ 1733 Victoria,,1,,0,-78.899322,
1053,1053,,2,43.8748675,,Eastbound @ 555 Bloor,,1,,0,-78.8787787,
1055,1055,,2,43.878406,,Eastbound @ 249 Bloor,,1,,0,-78.864296,
1056,1056,,2,43.879381,,Bloor Eastbound @ Oxford,,1,,0,-78.860118,
1057,1057,,2,43.880241,,Bloor Eastbound @ Simcoe,,1,,0,-78.856285,
1058,1058,,2,43.880885,,Bloor Eastbound @ Albert,,1,,0,-78.853414,
1059,1059,,2,43.8816337,,Bloor Eastbound @ Merritt,,1,,0,-78.8499396,
106,106,,2,43.888336,,McQuay Northbound @ Renfield,,1,,0,-78.969264,
1066,1066,,2,43.888433,,Eastbound @ 887 Bloor,,1,,0,-78.819826,
1067,1067,,2,43.889648,,Grandview Southbound @ Bloor (South side stop),,1,,0,-78.813063,
1068,1068,,2,43.88767,,Grandview Southbound @ Downview,,1,,0,-78.810582,
1069,1069,,2,43.88659650000001,,Grandview Southbound @ Norman,,1,,0,-78.8095866,
107,107,,2,43.89000200000001,,McQuay Northbound @ Jacob,,1,,0,-78.97109399999998,
1070,1070,,2,43.886499,,Grandview Eastbound @ Southdown,,1,,0,-78.806985,
1071,1071,,2,43.88752003,,Townline Northbound @ Grandview,,1,,0,-78.80497908,
108,108,,2,43.889791,,McQuay Westbound @ Muir,,1,,0,-78.97463999999998,
1080,1080,,2,43.888469,,Westbound @ 882 Bloor,,1,,0,-78.820015,
1088,1088,,2,43.881681,,Bloor Westbound @ Merritt,,1,,0,-78.85046,
1089,1089,,2,43.880638,,Bloor Westbound @ Simcoe,,1,,0,-78.855267,
1090,1090,,2,43.8794327,,Bloor Westbound @ Oxford,,1,,0,-78.86027799999998,
1091,1091,,2,43.878553,,Bloor Westbound @ Park,,1,,0,-78.864334,
1096,1096,,2,43.874477,,Simcoe Northbound @ Wentworth,,1,,0,-78.845479,
1097,1097,,2,43.876246,,Simcoe Northbound @ Wolfe,,1,,0,-78.848778,
11,11,,2,43.898916,,Garden Northbound @ Rossland (Durham Region Headquarters),,1,,0,-78.939531,
110,110,,2,43.894933,,Country Lane Northbound @ Rossland,,1,,0,-78.965943,
1101,1101,,2,43.878222,,Eastbound @ 1189 Colonel Sam,,1,,0,-78.807633,
1118,1118,,2,43.884732,,Farewell Southbound @ Bloor,,1,,0,-78.83069399999998,
1119,1119,,1,43.881319,,Farewell Southbound @ Raleigh,,1,,0,-78.829233,
1120,1120,,2,43.8799536,,Farewell Southbound @ Wentworth,,1,,0,-78.8286811,
1132,1132,,2,43.887357,,Park Northbound @ Quebec,,1,,0,-78.869767,
1133,1133,,1,43.90656,,King Westbound @ Townline,,1,,0,-78.81421,
1135,1135,,2,43.905816,,King Westbound @ Kingsway College,,1,,0,-78.821771,
1136,1136,,2,43.90592800000001,,King Westbound @ Keewatin,,1,,0,-78.827635,
1138,1138,,1,43.905084,,Harmony Northbound @ King,,1,,0,-78.834293,
1139,1139,,2,43.907681,,Harmony Northbound @ Regent,,1,,0,-78.835475,
114,114,,2,43.896118,,Country Lane Northbound @ Wetherburn,,1,,0,-78.966829,
1140,1140,,2,43.908962,,Harmony Northbound @ Eastbourne,,1,,0,-78.836021,
1141,1141,,1,43.91195900000001,,Harmony Northbound @ Adelaide,,1,,0,-78.837306,
1142,1142,,2,43.917231,,Northbound @ 443 Harmony,,1,,0,-78.839598,
1143,1143,,2,43.933475,,Harmony Northbound @ Swiss,,1,,0,-78.84678599999998,
1144,1144,,2,43.935668,,Harmony Northbound @ Grand Ridge,,1,,0,-78.847728,
1145,1145,,1,43.91292,,Harmony Southbound @ Adelaide,,1,,0,-78.83798,
1146,1146,,2,43.90900100000001,,Harmony Southbound @ Eastbourne,,1,,0,-78.836235,
1147,1147,,2,43.907603,,Harmony Southbound @ Regent,,1,,0,-78.835614,
1148,1148,,1,43.904711,,Harmony Southbound @ King,,1,,0,-78.83438599999998,
1149,1149,,2,43.90330500000001,,Harmony Southbound @ Palace,,1,,0,-78.833634,
115,115,,2,43.898544,,Country Lane Northbound @ Gartshore,,1,,0,-78.969667,
1150,1150,,2,43.901176,,Harmony Southbound @ Hoskin,,1,,0,-78.83266999999998,
1151,1151,,2,43.899357,,Southbound @ 188 Harmony,,1,,0,-78.831854,
1152,1152,,2,43.896955,,Harmony Southbound @ Florell,,1,,0,-78.830782,
1153,1153,,2,43.89775,,Harmony Northbound @ Old Harmony,,1,,0,-78.830938,
1154,1154,,2,43.899752,,Harmony Northbound @ Hoskin,,1,,0,-78.831838,
1155,1155,,2,43.90378813,,Harmony Northbound @ Palace,,1,,0,-78.833706,
1156,1156,,1,43.90424800000001,,King Westbound @ Harmony,,1,,0,-78.835009,
1157,1157,,2,43.90426723,,Bond Northbound @ Riverside,,1,,0,-78.837534,
1159,1159,,1,43.904135,,Bond Westbound @ Claymore (West side stop),,1,,0,-78.844005,
116,116,,2,43.900852,,Country Lane Northbound @ Randolph,,1,,0,-78.970374,
1161,1161,,2,43.902664,,Bond Westbound @ Patricia,,1,,0,-78.84988199999998,
1163,1163,,1,43.900548,,Bond Westbound @ Ritson,,1,,0,-78.855176,
1164,1164,,2,43.899252,,Bond Westbound @ Mary,,1,,0,-78.86069,
1165,1165,,1,43.89857640000001,,Bond Westbound @ Simcoe,,1,,0,-78.8638232,
1166,1166,,1,43.8980427,,Bond Westbound @ Centre,,1,,0,-78.86599339999998,
1167,1167,,2,43.8971812,,Bond Westbound @ Arena,,1,,0,-78.8700233,
1169,1169,,1,43.896215,,Bond Westbound @ Park,,1,,0,-78.87463099999998,
117,117,,2,43.9031059,,Country Lane Northbound @ Twin Streams,,1,,0,-78.9716001,
1171,1171,,2,43.895268,,Bond Westbound @ Gibbons,,1,,0,-78.878156,
1172,1172,,1,43.89388328,,Bond Westbound @ Stevenson,,1,,0,-78.884232,
1173,1173,,2,43.892156,,King Westbound @ Waverly,,1,,0,-78.888154,
1174,1174,,1,43.89066900000001,,King Westbound @ Thornton,,1,,0,-78.894721,
1175,1175,,1,43.8910876,,King Eastbound @ Thornton,,1,,0,-78.8920772,
1176,1176,,2,43.891958,,King Eastbound @ Waverly,,1,,0,-78.88811099999998,
1177,1177,,1,43.89334800000001,,King Eastbound @ Stevenson,,1,,0,-78.88199,
1178,1178,,2,43.89406180000001,,King Eastbound @ Gibbons,,1,,0,-78.8787275,
118,118,,2,43.907044,,Country Lane Northbound @ Medland,,1,,0,-78.973335,
1181,1181,,1,43.895479,,King Eastbound @ Warren,,1,,0,-78.872558,
1183,1183,,2,43.896359,,King Eastbound @ Midtown,,1,,0,-78.868644,
1185,1185,,2,43.898339,,King Eastbound @ Mary,,1,,0,-78.860061,
1186,1186,,2,43.899141,,King Eastbound @ Drew,,1,,0,-78.856595,
1187,1187,,1,43.89992500000001,,King Eastbound @ Rowe,,1,,0,-78.853177,
1188,1188,,2,43.901002,,King Eastbound @ Central Park,,1,,0,-78.848573,
119,119,,2,43.9105664,,Country Lane Northbound @ Taunton,,1,,0,-78.9766051,
1190,1190,,1,43.902215,,King Eastbound @ Wilson,,1,,0,-78.843385,
1193,1193,,2,43.90361,,King Eastbound @ Riverside,,1,,0,-78.837145,
1194,1194,,2,43.904153,,King Eastbound @ Harmony,,1,,0,-78.834637,
1196,1196,,2,43.905856,,King Eastbound @ Keewatin,,1,,0,-78.82687,
1198,1198,,2,43.905817,,King Eastbound @ Rockcliffe,,1,,0,-78.820278,
12,12,,2,43.901464,,Northbound @ 3093 Garden,,1,,0,-78.940766,
1200,1200,,1,43.906406,,King Eastbound @ Townline,,1,,0,-78.813775,
1217,1217,,1,43.914105,,Courtice Southbound @ Moyse (Courtice Community Complex),,1,,0,-78.778936,
1218,1218,,1,43.911594,,Highway 2 Westbound @ Courtice,,1,,0,-78.779235,
1219,1219,,1,43.911048,,Highway 2 Westbound @ Trulls,,1,,0,-78.788115,
1220,1220,,2,43.909174,,Highway 2 Westbound @ Sandringham,,1,,0,-78.79601,
1221,1221,,1,43.908585,,Highway 2 Westbound @ Prestonvale,,1,,0,-78.797674,
1222,1222,,1,43.90764200000001,,Highway 2 Westbound @ Centerfield,,1,,0,-78.803571,
1223,1223,,2,43.907163,,Highway 2 Westbound @ Varcoe,,1,,0,-78.807587,
1224,1224,,2,43.906907,,Highway 2 Eastbound @ Darlington Boulevard,,1,,0,-78.808273,
1225,1225,,1,43.907393,,Highway 2 Eastbound @ Old Kingston,,1,,0,-78.803827,
1226,1226,,2,43.910864,,Courtice Southbound @ Highway 2,,1,,0,-78.777544,
1227,1227,,2,43.909137,,Sandringham Westbound @ Short,,1,,0,-78.778369,
1228,1228,,2,43.907937,,Avondale Southbound @ Stagemaster,,1,,0,-78.779807,
1229,1229,,2,43.90579242,,Avondale Southbound @ Brownstone,,1,,0,-78.780964,
1230,1230,,2,43.904046,,Avondale Southbound @ Farmington,,1,,0,-78.781861,
1231,1231,,2,43.903403,,Trulls Northbound @ Avondale,,1,,0,-78.784876,
1232,1232,,2,43.90456300000001,,Northbound @ 2501 Trulls,,1,,0,-78.785437,
1233,1233,,2,43.9059139,,Sandringham Westbound @ Bushford,,1,,0,-78.78781669999998,
1234,1234,,2,43.90300993000001,,Sandringham Westbound @ Yorkville,,1,,0,-78.790682,
1242,1242,,1,43.89762300000001,,King Eastbound @ Simcoe,,1,,0,-78.863176,
1244,1244,,1,43.908429,,Highway 2 Eastbound @ Prestonvale,,1,,0,-78.797456,
1245,1245,,1,43.910829,,Highway 2 Eastbound @ Trulls,,1,,0,-78.787906,
125,125,,2,43.912852,,Taunton Eastbound @ Cochrane,,1,,0,-78.96736199999998,
1252,1252,,2,43.896941,,Olive Westbound @ Viewmount,,1,,0,-78.821096,
1255,1255,,2,43.89598841,,Olive Westbound @ Florell,,1,,0,-78.82724399999998,
1257,1257,,1,43.89510700000001,,Olive Westbound @ Elmridge,,1,,0,-78.83126799999998,
1258,1258,,2,43.894441,,Olive Westbound @ Poplar,,1,,0,-78.834343,
1259,1259,,2,43.89386600000001,,Olive Westbound @ Baldwin,,1,,0,-78.836928,
1260,1260,,2,43.893383,,Olive Westbound @ Wilson,,1,,0,-78.839031,
1261,1261,,2,43.892828,,Olive Westbound @ Highland,,1,,0,-78.841487,
1262,1262,,2,43.892535,,Olive Westbound @ Lasalle,,1,,0,-78.842817,
1263,1263,,2,43.891779,,Olive Westbound @ Verdun,,1,,0,-78.846057,
1264,1264,,2,43.890989,,Olive Westbound @ Ritson,,1,,0,-78.849481,
1265,1265,,2,43.89046,,Olive Westbound @ Drew,,1,,0,-78.851768,
1266,1266,,2,43.889641,,Olive Westbound @ Court,,1,,0,-78.855284,
127,127,,2,43.909537,,Cochrane Southbound @ Medland,,1,,0,-78.966002,
1276,1276,,2,43.8881292,,Gibb Westbound @ Montrave,,1,,0,-78.87118169999998,
1277,1277,,2,43.887291,,Gibb Westbound @ Grenfell,,1,,0,-78.874471,
1278,1278,,2,43.88680200000001,,Westbound @ 450 Gibb,,1,,0,-78.87697,
1280,1280,,2,43.88595200000001,,Gibb Westbound @ Stevenson (West side stop),,1,,0,-78.880912,
1281,1281,,2,43.885118,,Gibb Westbound @ Waverly,,1,,0,-78.884574,
1282,1282,,2,43.884493,,Gibb Westbound @ Vancouver,,1,,0,-78.887244,
1283,1283,,2,43.884355,,Gibb Eastbound @ Vancouver,,1,,0,-78.88744699999998,
1284,1284,,2,43.885076,,Gibb Eastbound @ Waverly,,1,,0,-78.884308,
1285,1285,,2,43.885932,,Gibb Eastbound @ Stevenson (West side stop),,1,,0,-78.88051299999998,
1286,1286,,2,43.88625932,,Gibb Eastbound @ Stevenson (East side stop),,1,,0,-78.87870599999998,
1287,1287,,2,43.886764,,Eastbound @ 431 Gibb,,1,,0,-78.876312,
1288,1288,,2,43.887267,,Gibb Eastbound @ Grenfell,,1,,0,-78.874165,
1289,1289,,2,43.88775900000001,,Gibb Eastbound @ Montrave,,1,,0,-78.87204699999998,
129,129,,2,43.905578,,Cochrane Southbound @ Twin Streams,,1,,0,-78.964539,
1297,1297,,2,43.889552,,Olive Eastbound @ Court,,1,,0,-78.855367,
1298,1298,,2,43.890302,,Olive Eastbound @ Drew,,1,,0,-78.852093,
1299,1299,,2,43.891187,,Olive Eastbound @ Oshawa Boulevard,,1,,0,-78.848202,
13,13,,2,43.903334,,Garden Northbound @ Bassett (North stop),,1,,0,-78.941556,
1300,1300,,2,43.89248,,Olive Eastbound @ Lasalle,,1,,0,-78.842598,
1301,1301,,2,43.892801,,Olive Eastbound @ Highland,,1,,0,-78.841125,
1302,1302,,2,43.893281,,Olive Eastbound @ Windsor,,1,,0,-78.839043,
1303,1303,,2,43.89384600000001,,Olive Eastbound @ Guelph,,1,,0,-78.836642,
1304,1304,,2,43.894358,,Olive Eastbound @ Poplar,,1,,0,-78.834306,
1305,1305,,1,43.89498,,Olive Eastbound @ Elmridge,,1,,0,-78.831355,
1306,1306,,1,43.895449,,Olive Eastbound @ Harcourt,,1,,0,-78.829032,
1307,1307,,2,43.89581297,,Olive Eastbound @ Florell,,1,,0,-78.827236,
1308,1308,,2,43.89644,,Olive Eastbound @ Dianne,,1,,0,-78.824685,
1309,1309,,2,43.896856,,Olive Eastbound @ Keewatin,,1,,0,-78.821788,
1339,1339,,2,43.891145,,Rosswell Northbound @ Bloor,,1,,0,-78.798484,
1353,1353,,2,43.928625,,Northbound @ 1185 Mary,,1,,0,-78.873907,
1354,1354,,2,43.931137,,Nonquon Northbound @ Mary,,1,,0,-78.87249799999998,
1355,1355,,2,43.93247800000001,,Mary Northbound @ Nonquon,,1,,0,-78.87221,
1356,1356,,2,43.93385593,,Mary Northbound @ Taunton,,1,,0,-78.872776,
1359,1359,,2,43.895694,,Park Southbound @ King,,1,,0,-78.873767,
1360,1360,,2,43.893793,,Park Southbound @ Pine,,1,,0,-78.87290299999998,
1361,1361,,2,43.891968,,Park Southbound @ Elmgrove,,1,,0,-78.872083,
1362,1362,,2,43.88699031,,Park Southbound @ Marland,,1,,0,-78.869855,
1363,1363,,2,43.8922679,,Park Northbound @ John,,1,,0,-78.8719904,
1364,1364,,2,43.8946786,,Park Northbound @ King,,1,,0,-78.873147,
1371,1371,,2,43.929548,,Beatrice Westbound @ Sycamore,,1,,0,-78.869207,
1372,1372,,2,43.926963,,Beatrice Westbound @ Mary,,1,,0,-78.872625,
138,138,,2,43.881419,,McQuay Southbound @ Roan,,1,,0,-78.966575,
139,139,,2,43.879842,,McQuay Southbound @ Kennett,,1,,0,-78.96569599999998,
1392,1392,,2,43.921392,,North Northbound @ Monroe,,1,,0,-78.593264,
1395,1395,,2,43.98281,,Main Southbound @ Millson Hill,,1,,0,-78.62001,
1396,1396,,2,43.977406,,Main Southbound @ Centreview,,1,,0,-78.617544,
14,14,,2,43.904811,,Garden Northbound @ Dryden,,1,,0,-78.942227,
140,140,,2,43.878277,,McQuay Southbound @ Moonstone,,1,,0,-78.963114,
1408,1408,,2,43.917763,,Mill Northbound @ King,,1,,0,-78.588888,
141,141,,2,43.876649,,McQuay Southbound @ Allayden,,1,,0,-78.962215,
1410,1410,,2,43.921133,,North Southbound @ Grady,,1,,0,-78.593093,
1411,1411,,2,43.916949,,King Westbound @ North,,1,,0,-78.591266,
1412,1412,,2,43.91693200000001,,King Eastbound @ Baldwin,,1,,0,-78.590838,
1413,1413,,1,43.915658,,King Westbound @ Pedwell,,1,,0,-78.59710699999998,
1414,1414,,2,43.915331,,King Eastbound @ Massey,,1,,0,-78.597667,
1415,1415,,2,43.914759,,King Westbound @ Rudell,,1,,0,-78.60070899999998,
1416,1416,,2,43.914433,,Highway 2 Eastbound @ Rudell,,1,,0,-78.60155,
1430,1430,,2,43.910554,,King Westbound @ Liberty,,1,,0,-78.680784,
1431,1431,,2,43.911481,,King Westbound @ George,,1,,0,-78.68621,
1432,1432,,1,43.91215300000001,,King Westbound @ Temperance,,1,,0,-78.688526,
1433,1433,,2,43.912962,,King Westbound @ Roenigk,,1,,0,-78.695055,
1436,1436,,2,43.909692,,Highway 2 Westbound @ Boswell,,1,,0,-78.71688,
1452,1452,,2,43.912771,,King Eastbound @ Roenigk,,1,,0,-78.694976,
1454,1454,,2,43.911662,,King Eastbound @ Division,,1,,0,-78.687321,
1455,1455,,2,43.911026,,King Eastbound @ Ontario,,1,,0,-78.684811,
1456,1456,,2,43.91041,,King Eastbound @ Liberty,,1,,0,-78.680907,
1476,1476,,2,43.924876,,Scugog Southbound @ Longworth,,1,,0,-78.697139,
1477,1477,,2,43.920873,,Scugog Southbound @ Jackman,,1,,0,-78.695321,
1478,1478,,2,43.916997,,Scugog Southbound @ O'Dell,,1,,0,-78.69368299999998,
1479,1479,,2,43.913909,,Church Eastbound @ Scugog Street,,1,,0,-78.691688,
1480,1480,,1,43.913138,,Church Eastbound @ Temperance,,1,,0,-78.688545,
1494,1494,,2,43.90430979,,Liberty Southbound @ Park,,1,,0,-78.67758996,
1498,1498,,1,43.911329,,Simpson Northbound @ King,,1,,0,-78.675014,
1499,1499,,2,43.908346,,Prince Eastbound @ Liberty (Lakeridge Health Bowmanville),,1,,0,-78.678921,
15,15,,2,43.908512,,Garden Northbound @ Willowbrook,,1,,0,-78.943865,
1504,1504,,1,43.908456,,Clarington Boulevard Southbound @ Prince William,,1,,0,-78.70716,
151,151,,2,43.870396,,Burns Eastbound @ Henry,,1,,0,-78.943946,
1519,1519,,2,43.825165,,Pine Grove Westbound @ Nordane,,1,,0,-79.145977,
152,152,,2,43.871125,,Burns Eastbound @ Centre,,1,,0,-78.940651,
1547,1547,,2,43.825601,,Strouds Lane Eastbound @ Autumn,,1,,0,-79.132569,
1548,1548,,2,43.826216,,Strouds Lane Eastbound @ Rosebank,,1,,0,-79.130377,
1574,1574,,2,43.827652,,Strouds Lane Northbound @ Fernam,,1,,0,-79.126176,
1575,1575,,2,43.828696,,Strouds Lane Eastbound @ Foxwood Trail,,1,,0,-79.124103,
1586,1586,,2,43.829426,,Strouds Lane Westbound @ Whites (West side stop),,1,,0,-79.121337,
1587,1587,,2,43.868228,,Kingston Westbound @ Audley,,1,,0,-78.995249,
1588,1588,,2,43.86702,,Kingston Westbound @ Alexanders Crossing,,1,,0,-79.00077,
1590,1590,,2,43.8643554,,Kingston Westbound @ Wicks,,1,,0,-79.0125542,
1591,1591,,1,43.8634084,,Kingston Westbound @ Salem,,1,,0,-79.0168413,
1593,1593,,2,43.862111,,Westbound @ 84 Kingston,,1,,0,-79.022563,
1594,1594,,1,43.8611712,,Kingston Westbound @ Harwood,,1,,0,-79.0267418,
1595,1595,,2,43.859995,,Westbound @ 132 Kingston,,1,,0,-79.031718,
1596,1596,,2,43.859254,,Kingston Westbound @ Chapman,,1,,0,-79.035043,
1597,1597,,2,43.85832,,Kingston Westbound @ Westney Heights Plaza,,1,,0,-79.03932,
1598,1598,,1,43.85744,,Kingston Westbound @ Westney,,1,,0,-79.043041,
1599,1599,,2,43.856298,,Kingston Westbound @ Mill,,1,,0,-79.047905,
16,16,,2,43.91038600000001,,Garden Northbound @ Meadowglen,,1,,0,-78.944674,
1600,1600,,1,43.85465700000001,,Kingston Westbound @ Church,,1,,0,-79.05529,
1601,1601,,2,43.853329,,Kingston Westbound @ Elizabeth,,1,,0,-79.060678,
1602,1602,,2,43.852381,,Kingston Westbound @ Notion,,1,,0,-79.064752,
1603,1603,,2,43.8501483,,Kingston Westbound @ Bainbridge,,1,,0,-79.0710031,
1604,1604,,1,43.84772,,Kingston Westbound @ Brock Road,,1,,0,-79.07452499999998,
1607,1607,,2,43.84172800000001,,Kingston Westbound @ Valley Farm,,1,,0,-79.083084,
1608,1608,,1,43.83815,,Kingston Westbound @ Glenanna,,1,,0,-79.08748,
1609,1609,,1,43.83548,,Kingston Westbound @ Liverpool,,1,,0,-79.09104,
1610,1610,,2,43.83097019,,Kingston Westbound @ Walnut,,1,,0,-79.09672757,
1611,1611,,1,43.82906,,Kingston Westbound @ Dixie,,1,,0,-79.098675,
1612,1612,,1,43.823716,,Kingston Westbound @ Fairport,,1,,0,-79.106421,
1613,1613,,2,43.821703,,Westbound @ 804 Kingston,,1,,0,-79.111949,
1615,1615,,1,43.817215,,Kingston Westbound @ Steeple Hill,,1,,0,-79.118076,
1616,1616,,2,43.81332,,Kingston Westbound @ Rosebank,,1,,0,-79.123324,
1617,1617,,2,43.809718,,Kingston Westbound @ Rougemount,,1,,0,-79.129028,
1645,1645,,2,43.82025,,West Shore Southbound @ Vistula,,1,,0,-79.105278,
166,166,,2,43.86900700000001,,Brock Street Northbound @ Arthur,,1,,0,-78.937411,
1663,1663,,2,43.817692,,West Shore Southbound @ Samford,,1,,0,-79.104211,
167,167,,1,43.87108400000001,,Brock Street Northbound @ St Peter,,1,,0,-78.93832,
1674,1674,,2,43.817582,,West Shore Northbound @ Samford,,1,,0,-79.104031,
168,168,,2,43.872514,,Brock Street Northbound @ Burns,,1,,0,-78.938948,
1685,1685,,2,43.813826,,Oklahoma Westbound @ West Shore,,1,,0,-79.103099,
1687,1687,,2,43.813024,,Oklahoma Westbound @ Hillcrest,,1,,0,-79.10671499999998,
1689,1689,,2,43.821218,,Bayly Eastbound @ West Shore,,1,,0,-79.105446,
169,169,,2,43.873574,,Brock Street Northbound @ Trent,,1,,0,-78.93940499999998,
1690,1690,,2,43.822764,,Bayly Eastbound @ 957 Bayly,,1,,0,-79.102195,
1693,1693,,2,43.827085,,Bayly Eastbound @ St Martins,,1,,0,-79.092836,
1694,1694,,2,43.828787,,Bayly Eastbound @ Liverpool,,1,,0,-79.08666599999998,
1695,1695,,2,43.82915733045823,,Bayly Eastbound @ Pickering Station,,1,,0,-79.08495872161193,
17,17,,2,43.91380800000001,,Garden Northbound @ Cork,,1,,0,-78.946197,
170,170,,2,43.87664417732835,,Brock Street Northbound @ Gilbert,,1,,0,-78.9408107746133,
1701,1701,,2,43.824092,,Alyssum Eastbound @ Lublin,,1,,0,-79.075833,
1703,1703,,2,43.819293,,Sandy Beach Southbound @ Parkham,,1,,0,-79.072432,
1706,1706,,2,43.8143165023665,,Montgomery Park Eastbound @ OPG Pickering,,1,,0,-79.06519369171588,
1707,1707,,2,43.815436,,Montgomery Park Eastbound @ Brock Road,,1,,0,-79.06028999999998,
1709,1709,,2,43.819181,,McKay Northbound @ Montgomery Park,,1,,0,-79.05741,
171,171,,1,43.879703,,Brock Street Northbound @ Dundas,,1,,0,-78.94210099999998,
1711,1711,,2,43.821982,,Squires Beach Northbound @ McKay,,1,,0,-79.05191499999998,
1712,1712,,2,43.824595,,Northbound @ 1111 Squires Beach,,1,,0,-79.053029,
1713,1713,,2,43.827022,,Clements Westbound @ Squires Beach,,1,,0,-79.054705,
1714,1714,,2,43.8266135,,Westbound @ 1850 Clements,,1,,0,-79.05666669999998,
1715,1715,,2,43.825697,,Westbound @ 1768 Clements,,1,,0,-79.060627,
1716,1716,,1,43.825146,,Clements Westbound @ Brock Road,,1,,0,-79.063235,
1719,1719,,2,43.82876000000001,,Brock Road Northbound @ Quigley,,1,,0,-79.065535,
172,172,,2,43.882531,,Brock Street Northbound @ John,,1,,0,-78.943093,
1724,1724,,2,43.848587,,Brock Road Northbound @ Kingston,,1,,0,-79.07411399999998,
1729,1729,,2,43.833073,,Liverpool Northbound @ Pickering Parkway,,1,,0,-79.08913099999998,
173,173,,2,43.884079,,Brock Street Northbound @ Walnut,,1,,0,-78.943797,
1730,1730,,1,43.835391,,Liverpool Northbound @ Kingston,,1,,0,-79.090151,
1731,1731,,1,43.837643,,Northbound @ 1851 Liverpool,,1,,0,-79.09107,
1732,1732,,2,43.83937800000001,,Liverpool Northbound @ Glenanna,,1,,0,-79.091944,
1733,1733,,2,43.840787,,Northbound @ 1917 Liverpool,,1,,0,-79.092623,
1734,1734,,2,43.842877,,Liverpool Northbound @ Anton Square,,1,,0,-79.093507,
174,174,,2,43.88521,,Brock Street Northbound @ Chestnut,,1,,0,-78.944286,
1741,1741,,2,43.832976,,Liverpool Southbound @ Pickering Parkway,,1,,0,-79.089382,
1742,1742,,2,43.818764,,Kingston Westbound @ Whites,,1,,0,-79.115943,
1743,1743,,2,43.821974,,Whites Northbound @ Sheppard,,1,,0,-79.116675,
1745,1745,,2,43.826169,,Whites Northbound @ Briar Wood,,1,,0,-79.11869299999998,
1746,1746,,1,43.82930600000001,,Whites Northbound @ Strouds,,1,,0,-79.120021,
1747,1747,,2,43.833399,,Whites Northbound @ New,,1,,0,-79.121756,
1749,1749,,2,43.838667,,Whites Northbound @ Finch,,1,,0,-79.12405,
175,175,,2,43.886266,,Brock Street Northbound @ Maple,,1,,0,-78.94474599999998,
1751,1751,,2,43.84406700000001,,Whites Southbound @ Sunbird Trail,,1,,0,-79.126966,
1753,1753,,2,43.83854,,Whites Southbound @ Finch,,1,,0,-79.124218,
1755,1755,,2,43.83396548000001,,Whites Southbound @ Highview,,1,,0,-79.122213,
1756,1756,,2,43.829869,,Whites Southbound @ Strouds (north stop),,1,,0,-79.120489,
1757,1757,,2,43.826304,,Whites Southbound @ Bayfield,,1,,0,-79.118976,
1759,1759,,2,43.821446,,Whites Southbound @ Sheppard,,1,,0,-79.116696,
176,176,,2,43.89055,,Northbound @ 807 Brock Street,,1,,0,-78.94666,
1760,1760,,2,43.83072700000001,,Bayly Eastbound @ Sandy Beach,,1,,0,-79.077511,
1761,1761,,2,43.83155,,Bayly Eastbound @ Alliance,,1,,0,-79.07395099999998,
